t,value
1532094399,12
1532094402,12
1532094405,12
1532094408,12
1532094411,12
1532094414,12
1532094417,12
1532094420,12
1532094423,12
1532094426,12
1532094429,12
1532094432,12
1532094435,12
1532094438,12
1532094441,12
1532094444,12
1532094447,12
1532094450,12
1532094453,12
1532094456,12
1532094459,12
1532094462,12
1532094465,12
1532094468,12
1532094471,12
1532094474,12
1532094477,12
1532094480,12
1532094483,12
1532094486,12
1532094489,12
1532094492,12
1532094495,12
1532094498,12
1532094501,12
1532094504,12
1532094507,12
1532094510,12
1532094513,12
1532094516,12
1532094519,12
1532094522,12
1532094525,12
1532094528,12
1532094531,12
1532094534,12
1532094537,12
1532094540,12
1532094543,12
1532094546,12
1532094549,12
1532094552,12
1532094555,12
1532094558,12
1532094561,12
1532094564,12
1532094567,12
1532094570,12
1532094573,12
1532094576,12
1532094579,12
1532094582,12
1532094585,12
1532094588,12
1532094591,12
1532094594,12
1532094597,12
1532094600,12
1532094603,12
1532094606,12
1532094609,12
1532094612,12
1532094615,12
1532094618,12
1532094621,12
1532094624,12
1532094627,12
1532094630,12
1532094633,12
1532094636,12
1532094639,12
1532094642,12
1532094645,12
1532094648,12
1532094651,12
1532094654,12
1532094657,12
1532094660,12
1532094663,12
1532094666,12
1532094669,12
1532094672,12
1532094675,12
1532094678,12
1532094681,12
1532094684,12
1532094687,12
1532094690,12
1532094693,12
1532094696,20
1532094699,20
1532094702,20
1532094705,20
1532094708,20
1532094711,20
1532094714,20
1532094717,20
1532094720,20
1532094723,20
1532094726,20
1532094729,20
1532094732,20
1532094735,20
1532094738,20
1532094741,20
1532094744,20
1532094747,20
1532094750,20
1532094753,20
1532094756,20
1532094759,20
1532094762,20
1532094765,20
1532094768,20
1532094771,20
1532094774,20
1532094777,20
1532094780,20
1532094783,20
1532094786,20
1532094789,20
1532094792,20
1532094795,20
1532094798,20
1532094801,20
1532094804,20
1532094807,20
1532094810,20
1532094813,20
1532094816,20
1532094819,20
1532094822,20
1532094825,20
1532094828,20
1532094831,20
1532094834,20
1532094837,20
1532094840,20
1532094843,20
1532094846,20
1532094849,20
1532094852,20
1532094855,20
1532094858,20
1532094861,20
1532094864,20
1532094867,20
1532094870,20
1532094873,20
1532094876,20
1532094879,20
1532094882,20
1532094885,20
1532094888,20
1532094891,20
1532094894,20
1532094897,20
1532094900,20
1532094903,20
1532094906,20
1532094909,20
1532094912,20
1532094915,20
1532094918,20
1532094921,20
1532094924,20
1532094927,20
1532094930,20
1532094933,20
1532094936,20
1532094939,20
1532094942,20
1532094945,20
1532094948,20
1532094951,20
1532094954,20
1532094957,20
1532094960,20
1532094963,20
1532094966,20
1532094969,20
1532094972,20
1532094975,20
1532094978,20
1532094981,20
1532094984,20
1532094987,20
1532094990,20
1532094993,20
1532094996,20
1532094999,20
1532095002,20
1532095005,20
1532095008,20
1532095011,20
1532095014,20
1532095017,20
1532095020,20
1532095023,20
1532095026,20
1532095029,20
1532095032,20
1532095035,20
1532095038,20
1532095041,20
1532095044,20
1532095047,20
1532095050,20
1532095053,20
1532095056,20
1532095059,20
1532095062,20
1532095065,20
1532095068,20
1532095071,20
1532095074,20
1532095077,20
1532095080,20
1532095083,20
1532095086,20
1532095089,20
1532095092,20
1532095095,20
1532095098,20
1532095101,20
1532095104,20
1532095107,20
1532095110,20
1532095113,20
1532095116,20
1532095119,20
1532095122,20
1532095125,20
1532095128,20
1532095131,20
1532095134,20
1532095137,20
1532095140,20
1532095143,20
1532095146,20
1532095149,20
1532095152,20
1532095155,20
1532095158,20
1532095161,20
1532095164,20
1532095167,20
1532095170,20
1532095173,20
1532095176,20
1532095179,20
1532095182,20
1532095185,20
1532095188,20
1532095191,20
1532095194,20
1532095197,20
1532095200,20
1532095203,20
1532095206,20
1532095209,20
1532095212,20
1532095215,20
1532095218,20
1532095221,20
1532095224,20
1532095227,20
1532095230,20
1532095233,20
1532095236,20
1532095239,20
1532095242,20
1532095245,20
1532095248,20
1532095251,20
1532095254,20
1532095257,20
1532095260,20
1532095263,20
1532095266,20
1532095269,20
1532095272,20
1532095275,20
1532095278,20
1532095281,20
1532095284,20
1532095287,20
1532095290,20
1532095293,20
1532095296,20
1532095299,20
1532095302,20
1532095305,20
1532095308,20
1532095311,20
1532095314,20
1532095317,20
1532095320,20
1532095323,20
1532095326,20
1532095329,20
1532095332,20
1532095335,20
1532095338,20
1532095341,20
1532095344,20
1532095347,20
1532095350,20
1532095353,20
1532095356,20
1532095359,20
1532095362,20
1532095365,20
1532095368,20
1532095371,20
1532095374,20
1532095377,20
1532095380,20
1532095383,20
1532095386,20
1532095389,20
1532095392,20
1532095395,20
1532095398,20
1532095401,20
1532095404,20
1532095407,20
1532095410,20
1532095413,20
1532095416,20
1532095419,20
1532095422,20
1532095425,20
1532095428,20
1532095431,20
1532095434,20
1532095437,20
1532095440,20
1532095443,20
1532095446,20
1532095449,20
1532095452,20
1532095455,20
1532095458,20
1532095461,20
1532095464,20
1532095467,20
1532095470,20
1532095473,20
1532095476,20
1532095479,20
1532095482,20
1532095485,20
1532095488,20
1532095491,20
1532095494,20
1532095497,20
1532095500,20
1532095503,20
1532095506,20
1532095509,20
1532095512,20
1532095515,20
1532095518,20
1532095521,20
1532095524,20
1532095527,20
1532095530,20
1532095533,20
1532095536,20
1532095539,20
1532095542,20
1532095545,20
1532095548,20
1532095551,20
1532095554,20
1532095557,20
1532095560,20
1532095563,20
1532095566,20
1532095569,20
1532095572,20
1532095575,20
1532095578,20
1532095581,20
1532095584,20
1532095587,20
1532095590,20
1532095593,20
1532095596,26
1532095599,26
1532095602,26
1532095605,26
1532095608,26
1532095611,26
1532095614,26
1532095617,26
1532095620,26
1532095623,26
1532095626,26
1532095629,26
1532095632,26
1532095635,26
1532095638,26
1532095641,26
1532095644,26
1532095647,26
1532095650,26
1532095653,26
1532095656,26
1532095659,26
1532095662,26
1532095665,26
1532095668,26
1532095671,26
1532095674,26
1532095677,26
1532095680,26
1532095683,26
1532095686,26
1532095689,26
1532095692,26
1532095695,26
1532095698,26
1532095701,26
1532095704,26
1532095707,26
1532095710,26
1532095713,26
1532095716,26
1532095719,26
1532095722,26
1532095725,26
1532095728,26
1532095731,26
1532095734,26
1532095737,26
1532095740,26
1532095743,26
1532095746,26
1532095749,26
1532095752,26
1532095755,26
1532095758,26
1532095761,26
1532095764,26
1532095767,26
1532095770,26
1532095773,26
1532095776,26
1532095779,26
1532095782,26
1532095785,26
1532095788,26
1532095791,26
1532095794,26
1532095797,26
1532095800,26
1532095803,26
1532095806,26
1532095809,26
1532095812,26
1532095815,26
1532095818,26
1532095821,26
1532095824,26
1532095827,26
1532095830,26
1532095833,26
1532095836,26
1532095839,26
1532095842,26
1532095845,26
1532095848,26
1532095851,26
1532095854,26
1532095857,26
1532095860,26
1532095863,26
1532095866,26
1532095869,26
1532095872,26
1532095875,26
1532095878,26
1532095881,26
1532095884,26
1532095887,26
1532095890,26
1532095893,26
1532095896,26
1532095899,26
1532095902,26
1532095905,26
1532095908,26
1532095911,26
1532095914,26
1532095917,26
1532095920,26
1532095923,26
1532095926,26
1532095929,26
1532095932,26
1532095935,26
1532095938,26
1532095941,26
1532095944,26
1532095947,26
1532095950,26
1532095953,26
1532095956,26
1532095959,26
1532095962,26
1532095965,26
1532095968,26
1532095971,26
1532095974,26
1532095977,26
1532095980,26
1532095983,26
1532095986,26
1532095989,26
1532095992,26
1532095995,26
1532095998,26
1532096001,26
1532096004,26
1532096007,26
1532096010,26
1532096013,26
1532096016,26
1532096019,26
1532096022,26
1532096025,26
1532096028,26
1532096031,26
1532096034,26
1532096037,26
1532096040,26
1532096043,26
1532096046,26
1532096049,26
1532096052,26
1532096055,26
1532096058,26
1532096061,26
1532096064,26
1532096067,26
1532096070,26
1532096073,26
1532096076,26
1532096079,26
1532096082,26
1532096085,26
1532096088,26
1532096091,26
1532096094,26
1532096097,26
1532096100,26
1532096103,26
1532096106,26
1532096109,26
1532096112,26
1532096115,26
1532096118,26
1532096121,26
1532096124,26
1532096127,26
1532096130,26
1532096133,26
1532096136,26
1532096139,26
1532096142,26
1532096145,26
1532096148,26
1532096151,26
1532096154,26
1532096157,26
1532096160,26
1532096163,26
1532096166,26
1532096169,26
1532096172,26
1532096175,26
1532096178,26
1532096181,26
1532096184,26
1532096187,26
1532096190,26
1532096193,26
1532096196,26
1532096199,26
1532096202,26
1532096205,26
1532096208,26
1532096211,26
1532096214,26
1532096217,26
1532096220,26
1532096223,26
1532096226,26
1532096229,26
1532096232,26
1532096235,26
1532096238,26
1532096241,26
1532096244,26
1532096247,26
1532096250,26
1532096253,26
1532096256,26
1532096259,26
1532096262,26
1532096265,26
1532096268,26
1532096271,26
1532096274,26
1532096277,26
1532096280,26
1532096283,26
1532096286,26
1532096289,26
1532096292,26
1532096295,26
1532096298,26
1532096301,26
1532096304,26
1532096307,26
1532096310,26
1532096313,26
1532096316,26
1532096319,26
1532096322,26
1532096325,26
1532096328,26
1532096331,26
1532096334,26
1532096337,26
1532096340,26
1532096343,26
1532096346,26
1532096349,26
1532096352,26
1532096355,26
1532096358,26
1532096361,26
1532096364,26
1532096367,26
1532096370,26
1532096373,26
1532096376,26
1532096379,26
1532096382,26
1532096385,26
1532096388,26
1532096391,26
1532096394,26
1532096397,26
1532096400,26
1532096403,26
1532096406,26
1532096409,26
1532096412,26
1532096415,26
1532096418,26
1532096421,26
1532096424,26
1532096427,26
1532096430,26
1532096433,26
1532096436,26
1532096439,26
1532096442,26
1532096445,26
1532096448,26
1532096451,26
1532096454,26
1532096457,26
1532096460,26
1532096463,26
1532096466,26
1532096469,26
1532096472,26
1532096475,26
1532096478,26
1532096481,26
1532096484,26
1532096487,26
1532096490,26
1532096493,26
1532096496,26
1532096499,26
1532096502,26
1532096505,26
1532096508,26
1532096511,26
1532096514,26
1532096517,26
1532096520,26
1532096523,26
1532096526,26
1532096529,26
1532096532,26
1532096535,26
1532096538,26
1532096541,26
1532096544,26
1532096547,26
1532096550,26
1532096553,26
1532096556,26
1532096559,26
1532096562,26
1532096565,26
1532096568,26
1532096571,26
1532096574,26
1532096577,26
1532096580,26
1532096583,26
1532096586,26
1532096589,26
1532096592,26
1532096595,26
1532096598,26
1532096601,26
1532096604,26
1532096607,26
1532096610,26
1532096613,26
1532096616,26
1532096619,26
1532096622,26
1532096625,26
1532096628,26
1532096631,26
1532096634,26
1532096637,26
1532096640,26
