t,value
1532096403,16
1532096406,16
1532096409,16
1532096412,16
1532096415,16
1532096418,16
1532096421,16
1532096424,16
1532096427,16
1532096430,16
1532096433,16
1532096436,16
1532096439,16
1532096442,16
1532096445,17
1532096448,17
1532096451,17
1532096454,17
1532096457,17
1532096460,17
1532096463,17
1532096466,17
1532096469,17
1532096472,17
1532096475,17
1532096478,17
1532096481,17
1532096484,17
1532096487,17
1532096490,17
1532096493,17
1532096496,17
1532096499,17
1532096502,17
1532096505,17
1532096508,17
1532096511,17
1532096514,17
1532096517,17
1532096520,17
1532096523,17
1532096526,17
1532096529,17
1532096532,17
1532096535,17
1532096538,17
1532096541,17
1532096544,17
1532096547,17
1532096550,17
1532096553,17
1532096556,17
1532096559,17
1532096562,17
1532096565,17
1532096568,17
1532096571,17
1532096574,17
1532096577,17
1532096580,17
1532096583,17
1532096586,17
1532096589,17
1532096592,17
1532096595,17
1532096598,17
1532096601,17
1532096604,17
1532096607,17
1532096610,17
1532096613,17
1532096616,17
1532096619,17
1532096622,17
1532096625,17
1532096628,17
1532096631,17
1532096634,17
1532096637,17
1532096640,17
1532096643,17
1532096646,17
1532096649,17
1532096652,17
1532096655,17
1532096658,17
1532096661,17
1532096664,17
1532096667,17
1532096670,17
1532096673,17
1532096676,17
1532096679,17
1532096682,17
1532096685,17
1532096688,17
1532096691,17
1532096694,17
1532096697,17
1532096700,17
1532096703,17
1532096706,17
1532096709,17
1532096712,17
1532096715,17
1532096718,17
1532096721,17
1532096724,17
1532096727,17
1532096730,17
1532096733,17
1532096736,17
1532096739,17
1532096742,17
1532096745,17
1532096748,17
1532096751,17
1532096754,17
1532096757,17
1532096760,17
1532096763,17
1532096766,17
1532096769,17
1532096772,17
1532096775,17
1532096778,17
1532096781,17
1532096784,17
1532096787,17
1532096790,17
1532096793,17
1532096796,17
1532096799,17
1532096802,17
1532096805,17
1532096808,17
1532096811,17
1532096814,17
1532096817,17
1532096820,17
1532096823,17
1532096826,17
1532096829,17
1532096832,17
1532096835,17
1532096838,17
1532096841,17
1532096844,17
1532096847,17
1532096850,17
1532096853,17
1532096856,17
1532096859,17
1532096862,17
1532096865,17
1532096868,17
1532096871,17
1532096874,17
1532096877,17
1532096880,17
1532096883,17
1532096886,17
1532096889,17
1532096892,17
1532096895,17
1532096898,17
1532096901,17
1532096904,17
1532096907,17
1532096910,17
1532096913,17
1532096916,17
1532096919,17
1532096922,17
1532096925,17
1532096928,17
1532096931,17
1532096934,17
1532096937,17
1532096940,17
1532096943,17
1532096946,17
1532096949,17
1532096952,17
1532096955,17
1532096958,17
1532096961,17
1532096964,17
1532096967,17
1532096970,17
1532096973,17
1532096976,17
1532096979,17
1532096982,17
1532096985,17
1532096988,17
1532096991,17
1532096994,17
1532096997,17
1532097000,17
1532097003,17
1532097006,17
1532097009,17
1532097012,17
1532097015,17
1532097018,17
1532097021,17
1532097024,17
1532097027,17
1532097030,17
1532097033,17
1532097036,17
1532097039,17
1532097042,17
1532097045,17
1532097048,17
1532097051,17
1532097054,17
1532097057,17
1532097060,17
1532097063,17
1532097066,17
1532097069,17
1532097072,17
1532097075,17
1532097078,17
1532097081,17
1532097084,18
1532097087,18
1532097090,18
1532097093,18
1532097096,18
1532097099,18
1532097102,18
1532097105,18
1532097108,18
1532097111,18
1532097114,18
1532097117,18
1532097120,18
